Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2023-12-04,783.2720336914062,975.2149658203125,1378.6632080078125,1201.2093505859375,3271.2236328125
2023-12-05,790.2315673828125,997.106201171875,1368.8719482421875,1209.919921875,3289.05810546875
2023-12-06,792.2271118164062,987.0706176757812,1388.03125,1221.5091552734375,3356.579345703125
2023-12-07,793.5167236328125,982.88916015625,1380.1226806640625,1219.4989013671875,3366.637451171875
2023-12-08,804.5888061523438,994.5480346679688,1403.895263671875,1218.8536376953125,3377.62744140625
2023-12-11,803.5181884765625,1000.697265625,1401.400146484375,1220.6405029296875,3392.71435546875
2023-12-12,795.5364990234375,999.31982421875,1389.6787109375,1203.1201171875,3419.9091796875
2023-12-13,793.7357788085938,997.5488891601562,1364.2115478515625,1208.03369140625,3346.75390625
2023-12-14,803.1044311523438,1016.9803466796875,1413.59228515625,1223.0228271484375,3415.392822265625
2023-12-15,806.2192993164062,1020.669921875,1486.0396728515625,1238.63232421875,3595.83642578125
2023-12-18,805.8055419921875,1004.9771118164062,1472.811767578125,1251.239013671875,3594.159912109375
2023-12-19,804.44287109375,999.0739135742188,1467.115966796875,1269.6527099609375,3554.113037109375
2023-12-20,806.438232421875,990.4158325195312,1446.4974365234375,1254.2913818359375,3520.4453125
2023-12-21,820.892822265625,988.2020874023438,1446.1207275390625,1271.8614501953125,3527.384033203125
2023-12-22,813.1788330078125,978.2649536132812,1471.4466552734375,1273.102294921875,3561.377197265625
2023-12-26,818.8244018554688,979.0520629882812,1453.60546875,1279.554443359375,3534.88134765625
2023-12-27,828.9718627929688,986.0867919921875,1475.40087890625,1283.9222412109375,3549.4560546875
2023-12-28,829.9208374023438,989.6779174804688,1471.2113037109375,1293.2034912109375,3538.93212890625
2023-12-29,831.8676147460938,980.52783203125,1452.616943359375,1282.97900390625,3532.878662109375
2024-01-01,826.4410400390625,983.28271484375,1460.572509765625,1285.609619140625,3549.36328125
2024-01-02,826.927734375,966.4093017578125,1444.6143798828125,1296.255859375,3523.37890625
2024-01-03,814.1766357421875,968.1802368164062,1402.8123779296875,1282.16015625,3438.209716796875
2024-01-04,822.91259765625,971.2302856445312,1424.1839599609375,1288.7860107421875,3414.97314453125
2024-01-05,818.7027587890625,977.6746215820312,1442.87255859375,1294.2705078125,3481.18994140625
2024-01-08,809.577392578125,966.163330078125,1433.6932373046875,1284.1702880859375,3425.68310546875
2024-01-09,803.2748413085938,963.9495849609375,1439.8128662109375,1280.7705078125,3436.486572265625
2024-01-10,805.92724609375,977.0350952148438,1430.9627685546875,1315.3148193359375,3458.046630859375
2024-01-11,802.5447998046875,975.165771484375,1406.7666015625,1349.9088134765625,3479.001708984375
2024-01-12,798.74853515625,987.3165893554688,1518.3797607421875,1360.6541748046875,3616.138916015625
2024-01-15,814.1279296875,993.5641479492188,1555.4271240234375,1383.88232421875,3635.6962890625
2024-01-16,817.2183837890625,992.777099609375,1536.07958984375,1364.5255126953125,3596.115478515625
2024-01-17,748.279296875,965.9173583984375,1544.223388671875,1351.5712890625,3617.8154296875
2024-01-18,723.2879638671875,970.443115234375,1546.4830322265625,1357.8995361328125,3634.579345703125
2024-01-19,715.744384765625,983.0859375,1562.111572265625,1357.4031982421875,3697.8349609375
2024-01-23,694.6708374023438,1012.45458984375,1546.059326171875,1318.8138427734375,3618.308349609375
2024-01-24,708.5657958984375,983.0859375,1577.36376953125,1334.00146484375,3602.88134765625
2024-01-25,698.3453979492188,993.66259765625,1571.4322509765625,1343.1337890625,3573.340576171875
2024-01-29,707.9574584960938,1000.008544921875,1559.663818359375,1437.4111328125,3564.6181640625
2024-01-30,702.9202880859375,1000.5005493164062,1554.8150634765625,1397.2830810546875,3564.196533203125
2024-01-31,711.80224609375,1011.569091796875,1563.7122802734375,1416.1435546875,3578.638671875
2024-02-01,713.651611328125,1008.6174926757812,1560.0875244140625,1416.1683349609375,3614.462646484375
2024-02-02,703.820556640625,1007.4859619140625,1594.2633056640625,1446.9901123046875,3719.638671875
2024-02-05,703.1878051757812,1006.9940795898438,1588.4732666015625,1428.452392578125,3726.203369140625
2024-02-06,702.8228759765625,1009.8472900390625,1628.2509765625,1417.309814453125,3878.784912109375
2024-02-07,695.9362182617188,1005.6658325195312,1594.639892578125,1431.554443359375,3829.456298828125
2024-02-08,682.8444213867188,973.3455810546875,1593.08642578125,1439.4708251953125,3877.003662109375
2024-02-09,683.112060546875,994.4005126953125,1571.6676025390625,1450.0177001953125,3876.628662109375
2024-02-12,676.4932250976562,980.035888671875,1581.788818359375,1441.679443359375,3864.437255859375
2024-02-13,678.6588745117188,1003.3536987304688,1585.9783935546875,1454.3358154296875,3891.4453125
2024-02-14,673.5974731445312,1006.2069702148438,1568.701904296875,1470.4912109375,3845.117919921875
2024-02-15,688.197998046875,1000.2545166015625,1578.258056640625,1459.7952880859375,3848.024658203125
2024-02-16,691.0451049804688,1006.7481079101562,1602.07763671875,1449.843994140625,3871.563720703125
2024-02-19,689.682373046875,1026.91748046875,1600.2889404296875,1463.17041015625,3848.58740234375
2024-02-20,707.7870483398438,1031.8367919921875,1586.6373291015625,1460.2174072265625,3779.986572265625
2024-02-21,700.4137573242188,1034.985107421875,1558.6754150390625,1456.916748046875,3743.271484375
2024-02-22,690.8748168945312,1045.5618896484375,1582.9654541015625,1470.8634033203125,3832.926025390625
2024-02-23,691.3857421875,1044.1845703125,1578.7288818359375,1482.6512451171875,3800.102783203125
2024-02-26,692.213134765625,1037.1988525390625,1563.0059814453125,1476.3974609375,3752.227783203125
2024-02-27,691.1668090820312,1043.1021728515625,1566.254150390625,1474.73486328125,3849.150146484375
2024-02-28,685.9348754882812,1029.327880859375,1573.4566650390625,1444.930419921875,3862.795654296875
2024-02-29,683.0147094726562,1035.231201171875,1575.951416015625,1450.0675048828125,3840.428466796875
2024-03-01,696.3256225585938,1069.37158203125,1557.8748779296875,1481.1622314453125,3839.72509765625
2024-03-04,697.2745971679688,1074.733642578125,1541.39892578125,1496.3250732421875,3826.924072265625
2024-03-05,701.2411499023438,1070.503173828125,1512.495361328125,1489.1778564453125,3762.59033203125
2024-03-06,702.0928344726562,1079.4071044921875,1522.89892578125,1491.9573974609375,3811.5439453125
2024-03-07,703.7962646484375,1070.4046630859375,1521.8631591796875,1468.059326171875,3853.089111328125
2024-03-11,694.889892578125,1061.3037109375,1506.9405517578125,1455.82470703125,3865.984130859375
2024-03-12,710.3421630859375,1059.483642578125,1518.56787109375,1464.5850830078125,3931.537109375
2024-03-13,710.755859375,1066.4691162109375,1517.108642578125,1421.6527099609375,3890.976806640625
2024-03-14,708.3467407226562,1066.124755859375,1556.556884765625,1420.9578857421875,3945.932373046875
2024-03-15,706.9840698242188,1062.92724609375,1538.38623046875,1407.80517578125,3956.858154296875
2024-03-18,703.7719116210938,1063.7635498046875,1508.8707275390625,1428.8990478515625,3894.25927734375
2024-03-19,705.3779907226562,1066.4691162109375,1470.0814208984375,1414.778564453125,3729.954833984375
2024-03-20,696.4716796875,1067.0103759765625,1463.9617919921875,1433.142578125,3723.95263671875
2024-03-21,703.6258544921875,1064.3538818359375,1463.7264404296875,1440.3145751953125,3725.875
2024-03-22,702.2145385742188,1072.716796875,1420.5595703125,1444.3348388671875,3667.68359375
2024-03-26,693.7218627929688,1066.22314453125,1405.307373046875,1430.983642578125,3636.361083984375
2024-03-27,701.1680908203125,1066.2724609375,1397.022216796875,1481.8819580078125,3602.036865234375
2024-03-28,704.6723022460938,1075.66845703125,1410.3914794921875,1474.933349609375,3635.23583984375
2024-04-01,715.67138671875,1081.916015625,1407.9434814453125,1473.8663330078125,3673.170166015625
2024-04-02,720.367919921875,1063.7635498046875,1396.0809326171875,1476.025146484375,3642.26904296875
2024-04-03,721.414306640625,1059.827880859375,1394.009521484375,1460.7880859375,3701.820068359375
2024-04-04,743.4611206054688,1061.451416015625,1399.70556640625,1452.1768798828125,3754.337646484375
